buld_nm,승강기번호,주소,고장,고장일자,,sido,sigungu,buld_nm,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2010.4.30,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03197,서울특별시 구로구 새말로 97 (구로동),Y,2010.2.24,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03188,서울특별시 구로구 새말로 97 (구로동),Y,2013.7.15,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03195,서울특별시 구로구 새말로 97 (구로동),Y,2013.8.15,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03192,서울특별시 구로구 새말로 97 (구로동),Y,2012.3.7,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2013.11.30,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03202,서울특별시 구로구 새말로 97 (구로동),Y,2013.12.6,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03200,서울특별시 구로구 새말로 97 (구로동),Y,2013.11.17,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2013.10.28,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03200,서울특별시 구로구 새말로 97 (구로동),Y,2010.1.18,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2010.1.18,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03189,서울특별시 구로구 새말로 97 (구로동),Y,2010.1.27,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2009.2.19,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2009.11.23,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03193,서울특별시 구로구 새말로 97 (구로동),Y,2009.11.16,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2009.8.7,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03180,서울특별시 구로구 새말로 97 (구로동),Y,2009.3.11,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2009.5.21,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-02975,서울특별시 구로구 새말로 97 (구로동),Y,2009.12.16,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03192,서울특별시 구로구 새말로 97 (구로동),Y,2009.11.13,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2009.6.6,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03200,서울특별시 구로구 새말로 97 (구로동),Y,2009.11.4,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03210,서울특별시 구로구 새말로 97 (구로동),Y,2009.12.9,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2009.12.9,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2009.12.5,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2009.8.16,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03199,서울특별시 구로구 새말로 97 (구로동),Y,2009.11.3,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03193,서울특별시 구로구 새말로 97 (구로동),Y,2009.10.29,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03194,서울특별시 구로구 새말로 97 (구로동),Y,2009.5.7,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03200,서울특별시 구로구 새말로 97 (구로동),Y,2011.1.28,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-02951,서울특별시 구로구 새말로 97 (구로동),Y,2011.11.5,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2012.5.29,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2011.8.24,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2009.10.9,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03190,서울특별시 구로구 새말로 97 (구로동),Y,2009.7.22,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2009.9.6,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03185,서울특별시 구로구 새말로 97 (구로동),Y,2008.8.10,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2009.8.30,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2009.6.15,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03208,서울특별시 구로구 새말로 97 (구로동),Y,2009.6.13,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03201,서울특별시 구로구 새말로 97 (구로동),Y,2009.12.22,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03202,서울특별시 구로구 새말로 97 (구로동),Y,2009.12.19,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03183,서울특별시 구로구 새말로 97 (구로동),Y,2009.9.15,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03196,서울특별시 구로구 새말로 97 (구로동),Y,2009.7.22,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03195,서울특별시 구로구 새말로 97 (구로동),Y,2009.7.22,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03192,서울특별시 구로구 새말로 97 (구로동),Y,2009.7.22,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03191,서울특별시 구로구 새말로 97 (구로동),Y,2009.7.22,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2009.3.31,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03199,서울특별시 구로구 새말로 97 (구로동),Y,2010.1.8,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03005,서울특별시 구로구 새말로 97 (구로동),Y,2010.1.5,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03194,서울특별시 구로구 새말로 97 (구로동),Y,2009.4.11,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-02977,서울특별시 구로구 새말로 97 (구로동),Y,2009.9.9,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03180,서울특별시 구로구 새말로 97 (구로동),Y,2009.6.26,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2009.6.6,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2008.9.26,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03209,서울특별시 구로구 새말로 97 (구로동),Y,2008.10.15,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-02989,서울특별시 구로구 새말로 97 (구로동),Y,2008.10.15,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03199,서울특별시 구로구 새말로 97 (구로동),Y,2009.12.30,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-02974,서울특별시 구로구 새말로 97 (구로동),Y,2008.9.16,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03201,서울특별시 구로구 새말로 97 (구로동),Y,2008.6.11,,서울특별시,구로구,새말로,,,,,,,,
신도림테크노마트,152-03188,서울특별시 구로구 새말로 97 (구로동),Y,2008.6.9,,서울특별시,구로구,새말로,,,,,,,,
광성프라자,405-03792,인천광역시 남동구 청능대로 581 (논현동),Y,2012.5.24,,인천광역시,남동구,청능대로,,,,,,,,
광성프라자,405-03792,인천광역시 남동구 청능대로 581 (논현동),Y,2011.9.15,,인천광역시,남동구,청능대로,,,,,,,,
가톨릭관동대학교(생활관),210-01736,강원도 강릉시 범일로579번길 24 (내곡동),Y,2010.9.10,,강원도,강릉시,범일로579번길,,,,,,,,
서울교통공사7호선상동역,420-05304,경기도 부천시 길주로 지하 104  (상동),Y,2014.5.19,,경기도,부천시,길주로,,,,,,,,
주순빌딩,711-01484,대구광역시 달성군 다사읍 죽곡1길 13-3 ,Y,2015.4.21,,대구광역시,달성군,다사읍,,,,,,,,
우리정형외과의원,579-00257,전라북도 부안군 부안읍 용암로 8  (봉덕리),Y,2012.8.29,,전라북도,부안군,부안읍,,,,,,,,
우리정형외과의원,579-00257,전라북도 부안군 부안읍 용암로 8  (봉덕리),Y,2013.7.22,,전라북도,부안군,부안읍,,,,,,,,
강남역 I'PARK 1차,137-10118,서울특별시 서초구 서초대로77길 62 (서초동),Y,2017.3.16,,서울특별시,서초구,서초대로77길,,,,,,,,
강남역 I'PARK 1차,137-10118,서울특별시 서초구 서초대로77길 62 (서초동),Y,2017.3.22,,서울특별시,서초구,서초대로77길,,,,,,,,
강남역 I'PARK 1차,137-10118,서울특별시 서초구 서초대로77길 62 (서초동),Y,2017.3.9,,서울특별시,서초구,서초대로77길,,,,,,,,
강남역 I'PARK 1차,137-10118,서울특별시 서초구 서초대로77길 62 (서초동),Y,2017.2.17,,서울특별시,서초구,서초대로77길,,,,,,,,
강남역 I'PARK 1차,137-10102,서울특별시 서초구 서초대로77길 62 (서초동),Y,2016.2.19,,서울특별시,서초구,서초대로77길,,,,,,,,
(주)동인,336-03471,충청남도 아산시 둔포면 아산밸리동로 206 ,Y,2012.8.30,,충청남도,아산시,둔포면,,,,,,,,
풍경소리3동,356-01479,"충청남도 서산시 덕지천로 54-28  (석남동, 풍경소리)",Y,2014.1.9,,충청남도,서산시,덕지천로,,,,,,,,
성남단대푸르지오아파트,461-01462,"경기도 성남시 수정구 산성대로437번길 7 , 성남단대푸르지오아파트 (단대동)",Y,2014.6.23,,경기도,성남시,수정구,성남단대푸르지오아파트,(단대동),,,,,,
기산수기공장,403-05118,인천광역시 부평구 부평대로329번길 22 (청천동),Y,2012.6.22,,인천광역시,부평구,부평대로329번길,,,,,,,,
광장프라자,482-01930,경기도 양주시 고읍남로 6-16 (광사동),Y,2014.8.31,,경기도,양주시,고읍남로,,,,,,,,
AIA-TOWER,100-07254,서울특별시 중구 통일로2길 16 (순화동),Y,2014.7.29,,서울특별시,중구,통일로2길,,,,,,,,
트라움궁,122-03879,서울특별시 은평구 통일로71길 4 (대조동),Y,2012.8.6,,서울특별시,은평구,통일로71길,,,,,,,,
재원빌딩,150-07220,서울특별시 영등포구 당산로 67 (당산동2가),Y,2012.6.8,,서울특별시,영등포구,당산로,,,,,,,,
센텀타워,745-00248,경상북도 문경시 당교로 245 (모전동),Y,2010.7.13,,경상북도,문경시,당교로,,,,,,,,
광양성호2-2차아파트,545-00902,"전라남도 광양시 광장로 70  (중동, 성호2차아파트)",Y,2016.6.12,,전라남도,광양시,광장로,,,,,,,,
승인빌라,697-00921,"제주특별자치도 서귀포시 중문로81번길 7-5 (중문동, 승인빌라)",Y,2014.8.29,,제주특별자치도,서귀포시,중문로81번길,,,,,,,,
승인빌라,697-00921,"제주특별자치도 서귀포시 중문로81번길 7-5 (중문동, 승인빌라)",Y,2012.5.28,,제주특별자치도,서귀포시,중문로81번길,,,,,,,,
순천좌야육교,540-02531,전라남도 순천시 해룡면 상성길 222 ,Y,2013.7.23,,전라남도,순천시,해룡면,,,,,,,,
새동산A,702-04505,대구광역시 북구 학남로 99 (국우동),Y,2012.10.31,,대구광역시,북구,학남로,,,,,,,,
동천안우체국,330-07105,충청남도 천안시 동남구 청수5로 10 (청당동),Y,2012.5.30,,충청남도,천안시,동남구,,,,,,,,
송도롯데캐슬A1,406-03998,"인천광역시 연수구 송도과학로27번길 70  (송도동, 롯데캐슬)",Y,2015.8.28,,인천광역시,연수구,송도과학로27번길,,,,,,,,
송도롯데캐슬A1,406-04004,"인천광역시 연수구 송도과학로27번길 70  (송도동, 롯데캐슬)",Y,2015.8.28,,인천광역시,연수구,송도과학로27번길,,,,,,,,
송도롯데캐슬A1,406-03997,"인천광역시 연수구 송도과학로27번길 70  (송도동, 롯데캐슬)",Y,2015.8.28,,인천광역시,연수구,송도과학로27번길,,,,,,,,
송도롯데캐슬A1,406-03958,"인천광역시 연수구 송도과학로27번길 70  (송도동, 롯데캐슬)",Y,2015.8.28,,인천광역시,연수구,송도과학로27번길,,,,,,,,
송도롯데캐슬A1,406-03957,"인천광역시 연수구 송도과학로27번길 70  (송도동, 롯데캐슬)",Y,2014.8.27,,인천광역시,연수구,송도과학로27번길,,,,,,,,
여울목아파트,689-02529,울산광역시 울주군 온양읍 솔밭3길 19-10 (여울목아파트),Y,2012.10.18,,울산광역시,울주군,온양읍,,,,,,,,
한빛화이트빌,682-01616,울산광역시 동구 문현로 123 (방어동),Y,2012.9.4,,울산광역시,동구,문현로,,,,,,,,
미르빌딩,356-01531,충청남도 서산시 호수공원10로 32 (예천동),Y,2014.7.9,,충청남도,서산시,호수공원10로,,,,,,,,
척탑병원,706-04506,대구광역시 수성구 동대구로 310 (범어동),Y,2015.3.24,,대구광역시,수성구,동대구로,,,,,,,,
척탑병원,706-04505,대구광역시 수성구 동대구로 310 (범어동),Y,2014.7.22,,대구광역시,수성구,동대구로,,,,,,,,
척탑병원,706-04505,대구광역시 수성구 동대구로 310 (범어동),Y,2014.7.22,,대구광역시,수성구,동대구로,,,,,,,,
엘로이빌,697-00914,제주특별자치도 서귀포시 중문로26번길 14 (중문동),Y,2012.6.18,,제주특별자치도,서귀포시,중문로26번길,,,,,,,,
전라북도유아교육진흥원,570-02711,전라북도 익산시 춘포면 석암로 349 (오산리),Y,2013.9.10,,전라북도,익산시,춘포면,,,,,,,,
월드컵파크프라자(2),121-04846,서울특별시 마포구 월드컵북로 502 (상암동),Y,2014.9.13,,서울특별시,마포구,월드컵북로,,,,,,,,
대연힐스테이트푸르지오,608-02379,부산광역시 남구 수영로 345 (대연동，대연힐스테이트푸르지오),Y,2017.8.16,,부산광역시,남구,수영로,,,,,,,,
대연힐스테이트푸르지오,608-02381,부산광역시 남구 수영로 345 (대연동，대연힐스테이트푸르지오),Y,2016.5.19,,부산광역시,남구,수영로,,,,,,,,
대연힐스테이트푸르지오,608-02381,부산광역시 남구 수영로 345 (대연동，대연힐스테이트푸르지오),Y,2016.5.19,,부산광역시,남구,수영로,,,,,,,,
합자회사 믿음프라자,361-04854,충청북도 청주시 흥덕구 2순환로 1063 (비하동),Y,2012.3.30,,충청북도,청주시,흥덕구,,,,,,,,
DS빌딩,343-01444,충청남도 당진시 시청2로 6-32 (수청동),Y,2014.5.19,,충청남도,당진시,시청2로,,,,,,,,
아그네스 풍림아이원,122-02675,서울특별시 은평구 진흥로1길 28 (역촌동),Y,2014.6.18,,서울특별시,은평구,진흥로1길,,,,,,,,
아그네스 풍림아이원,122-02675,서울특별시 은평구 진흥로1길 28 (역촌동),Y,2013.6.29,,서울특별시,은평구,진흥로1길,,,,,,,,
하우스토리2차,301-02930,대전광역시 중구 계룡로 922 (문화동),Y,2016.11.15,,대전광역시,중구,계룡로,,,,,,,,
상무힐스테이트,502-03617,"광주광역시 서구 상무대로911번길 42 (쌍촌동, 상무 힐스테이트)",Y,2010.6.9,,광주광역시,서구,상무대로911번길,힐스테이트),,,,,,,
로하스아파트,120-02845,서울특별시 서대문구 모래내로17길 21 (홍은동),Y,2012.2.15,,서울특별시,서대문구,모래내로17길,,,,,,,,
